time,acceleration_g,acceleration_mps2,integrated_velocity_mps,integrated_displacement_m
3.755000000000e+000,1.948365082447e+000,1.910693443578e+001,9.398361182873e-002,-5.363365518437e-002
3.760000000000e+000,1.922044966039e+000,1.884882226621e+001,1.888730035837e-001,-5.292651364583e-002
3.765000000000e+000,1.878663650298e+000,1.842339688619e+001,2.820535514647e-001,-5.174919725821e-002
3.770000000000e+000,1.818613358664e+000,1.783450469375e+001,3.726983054145e-001,-5.011231761602e-002
3.775000000000e+000,1.742434677389e+000,1.708744702902e+001,4.600031847214e-001,-4.803056389068e-002
3.780000000000e+000,1.650811672190e+000,1.618893228508e+001,5.431941330067e-001,-4.552257059635e-002
3.785000000000e+000,1.544565724666e+000,1.514701546380e+001,6.215340023789e-001,-4.261075025789e-002
3.790000000000e+000,1.424648144206e+000,1.397102572337e+001,6.943291053468e-001,-3.932109248858e-002
3.795000000000e+000,1.292131622077e+000,1.267148257164e+001,7.609353760843e-001,-3.568293128500e-002
3.800000000000e+000,1.148200604747e+000,1.126000146054e+001,8.207640861648e-001,-3.172868262938e-002
3.805000000000e+000,9.941406731091e-001,9.749189631945e+000,8.732870638960e-001,-2.749355475422e-002
3.810000000000e+000,8.313270231805e-001,8.152533151873e+000,9.180413708555e-001,-2.301523366735e-002
3.815000000000e+000,6.612121518162e-001,6.484276148609e+000,9.546333941067e-001,-1.833354675494e-002
3.820000000000e+000,4.853128580737e-001,4.759293339628e+000,9.827423178273e-001,-1.349010747510e-002
3.825000000000e+000,3.051966769210e-001,2.992956991728e+000,1.002122943656e+000,-8.527944321397e-003
3.830000000000e+000,1.224678670076e-001,1.200999507990e+000,1.012607834905e+000,-3.491117374995e-003
3.835000000000e+000,-6.124692185881e-002,-6.006271262467e-001,1.014108765859e+000,1.575674126916e-003
3.840000000000e+000,-2.443131730896e-001,-2.395893778879e+000,1.006617463597e+000,6.627489700556e-003
3.845000000000e+000,-4.251030894675e-001,-4.168837212327e+000,9.902056361185e-001,1.161954744984e-002
3.850000000000e+000,-6.020101105224e-001,-5.903702450354e+000,9.650242869618e-001,1.650762225754e-002
3.855000000000e+000,-7.734632312763e-001,-7.585083196996e+000,9.313023228435e-001,2.124843878206e-002
3.860000000000e+000,-9.379409943711e-001,-9.198059052449e+000,8.893444672199e-001,2.580005575722e-002
3.865000000000e+000,-1.093985030602e+000,-1.072832830035e+001,8.395284988379e-001,3.012223817236e-002
3.870000000000e+000,-1.240213027008e+000,-1.216233508131e+001,7.823018403837e-001,3.417681402041e-002
3.875000000000e+000,-1.375331006896e+000,-1.348738981878e+001,7.181775281335e-001,3.792801244171e-002
3.880000000000e+000,-1.498144812397e+000,-1.469178182449e+001,6.477295990253e-001,4.134278025960e-002
3.885000000000e+000,-1.607570687401e+000,-1.576488308160e+001,5.715879367601e-001,4.439107409907e-002
3.890000000000e+000,-1.702644866840e+000,-1.669724228340e+001,4.904326233476e-001,4.704612549934e-002
3.895000000000e+000,-1.782532087258e+000,-1.748066829351e+001,4.049878469053e-001,4.928467667497e-002
3.900000000000e+000,-1.846532943339e+000,-1.810830228880e+001,3.160154204496e-001,5.108718484336e-002
3.905000000000e+000,-1.894090025460e+000,-1.857467794817e+001,2.243079698571e-001,5.243799331912e-002
3.910000000000e+000,-1.924792784301e+000,-1.887576915817e+001,1.306818520913e-001,5.332546787399e-002
3.915000000000e+000,-1.938381080008e+000,-1.900902481826e+001,3.596986715020e-002,5.374209717210e-002
3.920000000000e+000,-1.934747385184e+000,-1.897339044491e+001,-5.898617100773e-002,5.368455641245e-002
3.925000000000e+000,-1.913937623109e+000,-1.876931639166e+001,-1.533429380992e-001,5.315373363969e-002
3.930000000000e+000,-1.876150634811e+000,-1.839875262287e+001,-2.462631106355e-001,5.215471851785e-002
3.935000000000e+000,-1.821736280880e+000,-1.786513009890e+001,-3.369228174399e-001,5.069675369766e-002
3.940000000000e+000,-1.751192196171e+000,-1.717332895058e+001,-4.245189650636e-001,4.879314924140e-002
3.945000000000e+000,-1.665159227566e+000,-1.632963373901e+001,-5.082763717876e-001,4.646116089928e-002
3.950000000000e+000,-1.564415596749e+000,-1.534167621186e+001,-5.874546466647e-001,4.372183335314e-002
3.955000000000e+000,-1.449869841320e+000,-1.421836607938e+001,-6.613547523929e-001,4.059980985550e-002
3.960000000000e+000,-1.322552598457e+000,-1.296981043966e+001,-7.293251936905e-001,3.712310999029e-002
3.965000000000e+000,-1.183607305667e+000,-1.160722258412e+001,-7.907677762499e-001,3.332287756544e-002
3.970000000000e+000,-1.034279902774e+000,-1.014282100853e+001,-8.451428852315e-001,2.923310091174e-002
3.975000000000e+000,-8.759076281490e-001,-8.589719541587e+000,-8.919742366068e-001,2.489030810714e-002
3.980000000000e+000,-7.099070102412e-001,-6.961809581982e+000,-9.308530594158e-001,2.033323986709e-002
3.985000000000e+000,-5.377611625328e-001,-5.273635504553e+000,-9.614416721321e-001,1.560250303822e-002
3.990000000000e+000,-3.610064962104e-001,-3.540264356061e+000,-9.834764217836e-001,1.074020780343e-002
3.995000000000e+000,-1.812189699188e-001,-1.777151011354e+000,-9.967699602022e-001,5.789591848462e-003
4.000000000000e+000,-5.656758380564e-015,-5.547384957275e-014,-1.001212837731e+000,7.946348536298e-004
4.005000000000e+000,1.810378424711e-001,1.775374757869e+000,-9.967744008359e-001,-4.200333242786e-003
4.010000000000e+000,3.602852197618e-001,3.533191050377e+000,-9.835029863153e-001,-9.151026710664e-003
4.015000000000e+000,5.361503719491e-001,5.257839045075e+000,-9.615254110766e-001,-1.401359770414e-002
4.020000000000e+000,7.070732895862e-001,6.934020275320e+000,-9.310457627757e-001,-1.874502563877e-002
4.025000000000e+000,8.715395880500e-001,8.546883701151e+000,-8.923435028345e-001,-2.330349880280e-002
4.030000000000e+000,1.028093959861e+000,1.008215763147e+001,-8.457708995029e-001,-2.764878480864e-002
4.035000000000e+000,1.175353085176e+000,1.152627633274e+001,-7.917498145924e-001,-3.174258659388e-002
4.040000000000e+000,1.312017885639e+000,1.286650019821e+001,-7.307678732651e-001,-3.554888081353e-002
4.045000000000e+000,1.436885012790e+000,1.409102841068e+001,-6.633740517428e-001,-3.903423562605e-002
4.050000000000e+000,1.548857469178e+000,1.518910310011e+001,-5.901737229659e-001,-4.216810506282e-002
4.055000000000e+000,1.646954268245e+000,1.615110407468e+001,-5.118232050289e-001,-4.492309738280e-002
4.060000000000e+000,1.730319047725e+000,1.696863328937e+001,-4.290238616187e-001,-4.727521504942e-002
4.065000000000e+000,1.798227560784e+000,1.763458830897e+001,-3.425158076229e-001,-4.920406422253e-002
4.070000000000e+000,1.850093979252e+000,1.814322412163e+001,-2.530712765464e-001,-5.069303193295e-002
4.075000000000e+000,1.885475954014e+000,1.849020276443e+001,-1.614877093313e-001,-5.172942939764e-002
4.080000000000e+000,1.904078388822e+000,1.867263033174e+001,-6.858062659086e-002,-5.230460023745e-002
4.085000000000e+000,1.905755895333e+000,1.868908105096e+001,2.482365186590e-002,-5.241399267426e-002
4.090000000000e+000,1.890513909041e+000,1.853960822610e+001,1.178953750586e-001,-5.205719510695e-002
4.095000000000e+000,1.858508457782e+000,1.822574196751e+001,2.098087505426e-001,-5.123793479295e-002
4.100000000000e+000,1.810044586525e+000,1.775047374445e+001,2.997492898225e-001,-4.996403969204e-002
4.105000000000e+000,1.745573454236e+000,1.711822791499e+001,3.869210439710e-001,-4.824736385755e-002
4.110000000000e+000,1.665688130408e+000,1.633482050407e+001,4.705536650187e-001,-4.610367708508e-002
4.115000000000e+000,1.571118130487e+000,1.540740561434e+001,5.499092303147e-001,-4.355251984674e-002
4.120000000000e+000,1.462722740640e+000,1.434440996450e+001,6.242887692618e-001,-4.061702484780e-002
4.125000000000e+000,1.341483193092e+000,1.315545615554e+001,6.930384345619e-001,-3.732370683824e-002
4.130000000000e+000,1.208493763430e+000,1.185127536514e+001,7.555552633636e-001,-3.370222259343e-002
4.135000000000e+000,1.064951870873e+000,1.044361026450e+001,8.112924774377e-001,-2.978510324143e-002
4.140000000000e+000,9.121472712595e-001,8.945109037697e+000,8.597642756932e-001,-2.560746135860e-002
4.145000000000e+000,7.514504405545e-001,7.369211462864e+000,9.005500769446e-001,-2.120667547701e-002
4.150000000000e+000,5.843002537421e-001,5.730028083360e+000,9.332981758101e-001,-1.662205484512e-002
4.155000000000e+000,4.121910701574e-001,4.042213558159e+000,9.577287799139e-001,-1.189448745581e-002
4.160000000000e+000,2.366593414524e-001,2.320835330855e+000,9.736364021365e-001,-7.066074500682e-003
4.165000000000e+000,5.926986250528e-002,5.812387971375e-001,9.808915874564e-001,-2.179754526700e-003
4.170000000000e+000,-1.183982113987e-001,-1.161089819813e+000,9.794419598998e-001,2.721079341691e-003
4.175000000000e+000,-2.947654558660e-001,-2.890661657769e+000,9.693125812058e-001,7.592965694455e-003
4.180000000000e+000,-4.682662511380e-001,-4.592123231723e+000,9.506056189821e-001,1.239276119492e-002
4.185000000000e+000,-6.373627125802e-001,-6.250393045325e+000,9.234993282895e-001,1.707802356310e-002
4.190000000000e+000,-8.005583536839e-001,-7.850795579154e+000,8.882463567283e-001,2.160738777565e-002
4.195000000000e+000,-9.564113599224e-001,-9.379191462783e+000,8.451713891234e-001,2.594093214028e-002
4.200000000000e+000,-1.103547355463e+000,-1.082210267345e+001,7.946681537828e-001,3.004053099754e-002
4.205000000000e+000,-1.240671549446e+000,-1.216683165037e+001,7.371958179733e-001,3.387019092693e-002
4.210000000000e+000,-1.366580154270e+000,-1.340157326987e+001,6.732748056727e-001,3.739636748605e-002
4.215000000000e+000,-1.480170974978e+000,-1.451551869176e+001,6.034820757686e-001,4.058825968965e-002
4.220000000000e+000,-1.580453076426e+000,-1.549895016193e+001,5.284459036344e-001,4.341807963816e-002
4.225000000000e+000,-1.666555443291e+000,-1.634332593795e+001,4.488402133847e-001,4.586129493071e-002
4.230000000000e+000,-1.737734557125e+000,-1.704135459463e+001,3.653785120533e-001,4.789684174430e-002
4.235000000000e+000,-1.793380824441e+000,-1.758705806201e+001,2.788074804117e-001,4.950730672546e-002
4.240000000000e+000,-1.833023800242e+000,-1.797582285065e+001,1.899002781300e-001,5.067907612182e-002
4.245000000000e+000,-1.856336162197e+000,-1.820443902501e+001,9.944962344091e-002,5.140245087575e-002
4.250000000000e+000,-1.863136401967e+000,-1.827112659635e+001,8.260709387515e-003,5.167172670782e-002
4.255000000000e+000,-1.853390211691e+000,-1.817554911948e+001,-8.285597990206e-002,5.148523853153e-002
4.260000000000e+000,-1.827210555316e+000,-1.791881439229e+001,-1.730918886815e-001,5.084536886007e-002
4.265000000000e+000,-1.784856426287e+000,-1.750346227284e+001,-2.616475803443e-001,4.975852018751e-002
4.270000000000e+000,-1.726730304792e+000,-1.693343974349e+001,-3.477398353852e-001,4.823505164818e-002
4.275000000000e+000,-1.653374339424e+000,-1.621406346572e+001,-4.306085934082e-001,4.628918057620e-002
4.280000000000e+000,-1.565465289433e+000,-1.535197018062e+001,-5.095236775240e-001,4.393884989887e-002
4.285000000000e+000,-1.463808274791e+000,-1.435505541798e+001,-5.837912415205e-001,4.120556260126e-002
4.290000000000e+000,-1.349329391869e+000,-1.323240108077e+001,-6.527598827674e-001,3.811418479054e-002
4.295000000000e+000,-1.223067262561e+000,-1.199419257039e+001,-7.158263668953e-001,3.469271916638e-002
4.300000000000e+000,-1.086163594111e+000,-1.065162621018e+001,-7.724409138467e-001,3.097205096453e-002
4.305000000000e+000,-9.398528356138e-001,-9.216807810372e+000,-8.221119988981e-001,2.698566868266e-002
4.310000000000e+000,-7.854510250954e-001,-7.702643295251e+000,-8.644106266622e-001,2.276936211876e-002
4.315000000000e+000,-6.243439281260e-001,-6.122722382756e+000,-8.989740408572e-001,1.836090044996e-002
4.320000000000e+000,-4.579745751103e-001,-4.491196367006e+000,-9.255088377316e-001,1.379969325349e-002
4.325000000000e+000,-2.878303095601e-001,-2.822651105248e+000,-9.437934564122e-001,9.126437518133e-003
4.330000000000e+000,-1.154294638397e-001,-1.131976351564e+000,-9.536800250543e-001,4.382753814467e-003
4.335000000000e+000,5.769221800275e-002,5.657673896767e-001,-9.550955474590e-001,-3.891851168166e-004
4.340000000000e+000,2.299952886620e-001,2.255483297558e+000,-9.480424207409e-001,-5.147030037316e-003
4.345000000000e+000,3.999503146439e-001,3.922172753102e+000,-9.325982806143e-001,-9.848631790704e-003
4.350000000000e+000,5.660514795066e-001,5.551068741504e+000,-9.089151768777e-001,-1.445241543443e-002
4.355000000000e+000,7.268299520446e-001,7.127766949219e+000,-8.772180876509e-001,-1.891774859576e-002
4.360000000000e+000,8.808669005057e-001,8.638353389844e+000,-8.378027868033e-001,-2.320530078189e-002
4.365000000000e+000,1.026806037315e+000,1.006952742583e+001,-7.910330847641e-001,-2.727739046081e-002
4.370000000000e+000,1.163365583187e+000,1.140871909636e+001,-7.373374684586e-001,-3.109831684387e-002
4.375000000000e+000,1.289349544906e+000,1.264419971455e+001,-6.772051714313e-001,-3.463467344359e-002
4.380000000000e+000,1.403658207377e+000,1.376518475937e+001,-6.111817102465e-001,-3.785564064779e-002
4.385000000000e+000,1.505297747766e+000,1.476192815813e+001,-5.398639279528e-001,-4.073325474328e-002
4.390000000000e+000,1.593388887570e+000,1.562580713429e+001,-4.638945897217e-001,-4.324265103747e-002
4.395000000000e+000,1.667174507193e+000,1.634939688096e+001,-3.839565796836e-001,-4.536227896098e-002
4.400000000000e+000,1.726026157052e+000,1.692653441305e+001,-3.007667514485e-001,-4.707408728881e-002
4.405000000000e+000,1.769449409194e+000,1.735237104867e+001,-2.150694877942e-001,-4.836367788692e-002
4.410000000000e+000,1.797088003889e+000,1.762341307334e+001,-1.276300274892e-001,-4.922042667513e-002
4.415000000000e+000,1.808726756516e+000,1.773755024678e+001,-3.922761918890e-002,-4.963757079182e-002
4.420000000000e+000,1.804293201200e+000,1.769407192155e+001,4.935143623193e-002,-4.961226124922e-002
4.425000000000e+000,1.783857959002e+000,1.749367065365e+001,1.373207926699e-001,-4.914558067696e-002
4.430000000000e+000,1.747633829862e+000,1.713843329762e+001,2.239010525481e-001,-4.824252606392e-002
4.435000000000e+000,1.695973618929e+000,1.663181969007e+001,3.083266850173e-001,-4.691195672000e-002
4.440000000000e+000,1.629366719167e+000,1.597862913652e+001,3.898528070838e-001,-4.516650798975e-002
4.445000000000e+000,1.548434483225e+000,1.518495502491e+001,4.677617674874e-001,-4.302247155332e-002
4.450000000000e+000,1.453924428271e+000,1.425812799451e+001,5.413694750359e-001,-4.049964344702e-002
4.455000000000e+000,1.346703327882e+000,1.320664819038e+001,6.100314154981e-001,-3.762114122068e-002
4.460000000000e+000,1.227749254848e+000,1.204010723005e+001,6.731483040492e-001,-3.441319192181e-002
4.465000000000e+000,1.098142648048e+000,1.076910059948e+001,7.301713236230e-001,-3.090489285263e-002
4.470000000000e+000,9.590564850999e-001,9.405131279605e+000,7.806069033207e-001,-2.712794728527e-002
4.475000000000e+000,8.117456502956e-001,7.960505481471e+000,8.240209952234e-001,-2.311637753891e-002
4.480000000000e+000,6.575355943557e-001,6.448221436388e+000,8.600428125181e-001,-1.890621801956e-002
4.485000000000e+000,4.978103886574e-001,4.881852247927e+000,8.883679967288e-001,-1.453519099644e-002
4.490000000000e+000,3.340002817780e-001,3.275423863298e+000,9.087611870069e-001,-1.004236803710e-002
4.495000000000e+000,1.675688704210e-001,1.643289263114e+000,9.210579698229e-001,-5.467820145027e-003
4.500000000000e+000,1.220052043653e-014,1.196462337389e-013,9.251661929807e-001,-8.522597380178e-004
4.505000000000e+000,-1.672154876754e-001,-1.639823762212e+000,9.210666335752e-001,3.763322328372e-003
4.510000000000e+000,-3.325930410517e-001,-3.261623546030e+000,9.088130153046e-001,8.338021450571e-003
4.515000000000e+000,-4.946676012058e-001,-4.851032031365e+000,8.885313763611e-001,1.283138242974e-002
4.520000000000e+000,-6.520066023361e-001,-6.394000546800e+000,8.604187949157e-001,1.720375785793e-002
4.525000000000e+000,-8.032226548187e-001,-7.876923447878e+000,8.247414849290e-001,2.141665855754e-002
4.530000000000e+000,-9.469857983647e-001,-9.286758279533e+000,7.818322806105e-001,2.543309297139e-002
4.535000000000e+000,-1.082035216897e+000,-1.061114065978e+001,7.320875332622e-001,2.921789250607e-002
4.540000000000e+000,-1.207190311807e+000,-1.183849287128e+001,6.759634494345e-001,3.273801996281e-002
4.545000000000e+000,-1.321361036218e+000,-1.295812520583e+001,6.139719042418e-001,3.596285834700e-002
4.550000000000e+000,-1.423557399680e+000,-1.396032917357e+001,5.466757682933e-001,3.886447752834e-002
4.555000000000e+000,-1.512898060341e+000,-1.483646176344e+001,4.746837909507e-001,4.141787642645e-002
4.560000000000e+000,-1.588617929979e+000,-1.557902002302e+001,3.986450864846e-001,4.360119862004e-002
4.565000000000e+000,-1.650074726234e+000,-1.618170531402e+001,3.192432731420e-001,4.539591951910e-002
4.570000000000e+000,-1.696754415968e+000,-1.663947669335e+001,2.371903181235e-001,4.678700349727e-002
4.575000000000e+000,-1.728275503665e+000,-1.694859296802e+001,1.532201439701e-001,4.776302965250e-002
4.580000000000e+000,-1.744392129241e+000,-1.710664307422e+001,6.808205386452e-002,4.831628514709e-002
4.585000000000e+000,-1.744995950310e+000,-1.711256453610e+001,-1.746596516130e-002,4.844282536885e-002
4.590000000000e+000,-1.730116794889e+000,-1.696664986660e+001,-1.026640011681e-001,4.814250045302e-002
4.595000000000e+000,-1.699922081534e+000,-1.667054088087e+001,-1.867569780367e-001,4.741894800501e-002
4.600000000000e+000,-1.654715014877e+000,-1.622721100065e+001,-2.690013577405e-001,4.627955216557e-002
4.605000000000e+000,-1.594931575509e+000,-1.564093573497e+001,-3.486717245796e-001,4.473536945977e-002
4.610000000000e+000,-1.521136333814e+000,-1.491725162800e+001,-4.250671929870e-001,4.280102216585e-002
4.615000000000e+000,-1.434017127836e+000,-1.406290406669e+001,-4.975175822237e-001,4.049456022782e-002
4.620000000000e+000,-1.334378655277e+000,-1.308578443977e+001,-5.653893034899e-001,3.783729301354e-002
